2016-09-27 12:37:33,395 [Worker-17] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 4 sec
2016-09-27 12:37:33,692 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:33,692 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\business-service\src\main\resources
2016-09-27 12:37:33,692 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:33,692 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\business-service\src\test\resources
2016-09-27 12:37:33,707 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:33,707 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\common-service\src\main\resources
2016-09-27 12:37:33,707 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:33,707 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\common-service\src\test\resources
2016-09-27 12:37:33,723 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:33,723 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\persistent-service\src\main\resources
2016-09-27 12:37:33,723 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-09-27 12:37:33,723 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory D:\NEW_APP\workspace\portal-parent\persistent-service\src\test\resources
